ごひん村,,,,名詞,固有名詞,地名,一般,*,*,,,ごひん村,,ごひん村,,固,*,*,*,*,OGI_PLACE
だゑが岳,,,,名詞,固有名詞,地名,一般,*,*,,,だゑが岳,,だゑが岳,,固,*,*,*,*,OGI_PLACE
とゝきかはた,,,,名詞,固有名詞,地名,一般,*,*,,,とゝきかはた,,とゝきかはた,,固,*,*,*,*,OGI_PLACE
なでうす,,,,名詞,固有名詞,地名,一般,*,*,,,なでうす,,なでうす,,固,*,*,*,*,OGI_PLACE
なべしま,,,,名詞,固有名詞,地名,一般,*,*,,,なべしま,,なべしま,,固,*,*,*,*,OGI_PLACE
なべしま村,,,,名詞,固有名詞,地名,一般,*,*,,,なべしま村,,なべしま村,,固,*,*,*,*,OGI_PLACE
なべ島村,,,,名詞,固有名詞,地名,一般,*,*,,,なべ島村,,なべ島村,,固,*,*,*,*,OGI_PLACE
なら崎村,,,,名詞,固有名詞,地名,一般,*,*,,,なら崎村,,なら崎村,,固,*,*,*,*,OGI_PLACE
なら田村,,,,名詞,固有名詞,地名,一般,*,*,,,なら田村,,なら田村,,固,*,*,*,*,OGI_PLACE
アメリカ,,,,名詞,固有名詞,地名,一般,*,*,,,アメリカ,,アメリカ,,固,*,*,*,*,OGI_PLACE
ナガサキ,,,,名詞,固有名詞,地名,一般,*,*,,,ナガサキ,,ナガサキ,,固,*,*,*,*,OGI_PLACE
一ノ坪村,,,,名詞,固有名詞,地名,一般,*,*,,,一ノ坪村,,一ノ坪村,,固,*,*,*,*,OGI_PLACE
一ノ橋,,,,名詞,固有名詞,地名,一般,*,*,,,一ノ橋,,一ノ橋,,固,*,*,*,*,OGI_PLACE
一ノ瀬山,,,,名詞,固有名詞,地名,一般,*,*,,,一ノ瀬山,,一ノ瀬山,,固,*,*,*,*,OGI_PLACE
一乗山,,,,名詞,固有名詞,地名,一般,*,*,,,一乗山,,一乗山,,固,*,*,*,*,OGI_PLACE
一乗院,,,,名詞,固有名詞,地名,一般,*,*,,,一乗院,,一乗院,,固,*,*,*,*,OGI_PLACE
一仲軒,,,,名詞,固有名詞,地名,一般,*,*,,,一仲軒,,一仲軒,,固,*,*,*,*,OGI_PLACE
一心山,,,,名詞,固有名詞,地名,一般,*,*,,,一心山,,一心山,,固,*,*,*,*,OGI_PLACE
一朝庵,,,,名詞,固有名詞,地名,一般,*,*,,,一朝庵,,一朝庵,,固,*,*,*,*,OGI_PLACE
一枝山,,,,名詞,固有名詞,地名,一般,*,*,,,一枝山,,一枝山,,固,*,*,*,*,OGI_PLACE
一番ケ瀬山村,,,,名詞,固有名詞,地名,一般,*,*,,,一番ケ瀬山村,,一番ケ瀬山村,,固,*,*,*,*,OGI_PLACE
一番ヶせ山,,,,名詞,固有名詞,地名,一般,*,*,,,一番ヶせ山,,一番ヶせ山,,固,*,*,*,*,OGI_PLACE
一真院,,,,名詞,固有名詞,地名,一般,*,*,,,一真院,,一真院,,固,*,*,*,*,OGI_PLACE
一行寺,,,,名詞,固有名詞,地名,一般,*,*,,,一行寺,,一行寺,,固,*,*,*,*,OGI_PLACE
一行山,,,,名詞,固有名詞,地名,一般,*,*,,,一行山,,一行山,,固,*,*,*,*,OGI_PLACE
丁久米ケ里,,,,名詞,固有名詞,地名,一般,*,*,,,丁久米ケ里,,丁久米ケ里,,固,*,*,*,*,OGI_PLACE
丁大田村,,,,名詞,固有名詞,地名,一般,*,*,,,丁大田村,,丁大田村,,固,*,*,*,*,OGI_PLACE
丁太田村,,,,名詞,固有名詞,地名,一般,*,*,,,丁太田村,,丁太田村,,固,*,*,*,*,OGI_PLACE
丁牟田村,,,,名詞,固有名詞,地名,一般,*,*,,,丁牟田村,,丁牟田村,,固,*,*,*,*,OGI_PLACE
七寳山,,,,名詞,固有名詞,地名,一般,*,*,,,七寳山,,七寳山,,固,*,*,*,*,OGI_PLACE
七島,,,,名詞,固有名詞,地名,一般,*,*,,,七島,,七島,,固,*,*,*,*,OGI_PLACE
七嶋之分,,,,名詞,固有名詞,地名,一般,*,*,,,七嶋之分,,七嶋之分,,固,*,*,*,*,OGI_PLACE
七嶋郷,,,,名詞,固有名詞,地名,一般,*,*,,,七嶋郷,,七嶋郷,,固,*,*,*,*,OGI_PLACE
七日町,,,,名詞,固有名詞,地名,一般,*,*,,,七日町,,七日町,,固,*,*,*,*,OGI_PLACE
七段林村,,,,名詞,固有名詞,地名,一般,*,*,,,七段林村,,七段林村,,固,*,*,*,*,OGI_PLACE
七浦,,,,名詞,固有名詞,地名,一般,*,*,,,七浦,,七浦,,固,*,*,*,*,OGI_PLACE
七浦郷,,,,名詞,固有名詞,地名,一般,*,*,,,七浦郷,,七浦郷,,固,*,*,*,*,OGI_PLACE
七田村,,,,名詞,固有名詞,地名,一般,*,*,,,七田村,,七田村,,固,*,*,*,*,OGI_PLACE
七騎谷村,,,,名詞,固有名詞,地名,一般,*,*,,,七騎谷村,,七騎谷村,,固,*,*,*,*,OGI_PLACE
万山狩場,,,,名詞,固有名詞,地名,一般,*,*,,,万山狩場,,万山狩場,,固,*,*,*,*,OGI_PLACE
万年山遍照院,,,,名詞,固有名詞,地名,一般,*,*,,,万年山遍照院,,万年山遍照院,,固,*,*,*,*,OGI_PLACE
万福寺,,,,名詞,固有名詞,地名,一般,*,*,,,万福寺,,万福寺,,固,*,*,*,*,OGI_PLACE
万福寺村,,,,名詞,固有名詞,地名,一般,*,*,,,万福寺村,,万福寺村,,固,*,*,*,*,OGI_PLACE
万部堂,,,,名詞,固有名詞,地名,一般,*,*,,,万部堂,,万部堂,,固,*,*,*,*,OGI_PLACE
万部寺,,,,名詞,固有名詞,地名,一般,*,*,,,万部寺,,万部寺,,固,*,*,*,*,OGI_PLACE
三ケ崎村,,,,名詞,固有名詞,地名,一般,*,*,,,三ケ崎村,,三ケ崎村,,固,*,*,*,*,OGI_PLACE
三ケ嶋ケ里村,,,,名詞,固有名詞,地名,一般,*,*,,,三ケ嶋ケ里村,,三ケ嶋ケ里村,,固,*,*,*,*,OGI_PLACE
三ケ月郷,,,,名詞,固有名詞,地名,一般,*,*,,,三ケ月郷,,三ケ月郷,,固,*,*,*,*,OGI_PLACE
三ツ溝,,,,名詞,固有名詞,地名,一般,*,*,,,三ツ溝,,三ツ溝,,固,*,*,*,*,OGI_PLACE
三ツ溝村,,,,名詞,固有名詞,地名,一般,*,*,,,三ツ溝村,,三ツ溝村,,固,*,*,*,*,OGI_PLACE
三ヶ島ヶ里,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ島ヶ里,,三ヶ島ヶ里,,固,*,*,*,*,OGI_PLACE
三ヶ島刈,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ島刈,,三ヶ島刈,,固,*,*,*,*,OGI_PLACE
三ヶ島村,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ島村,,三ヶ島村,,固,*,*,*,*,OGI_PLACE
三ヶ崎村,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ崎村,,三ヶ崎村,,固,*,*,*,*,OGI_PLACE
三ヶ嶋ケ里,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ嶋ケ里,,三ヶ嶋ケ里,,固,*,*,*,*,OGI_PLACE
三ヶ嶋ケ里村,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ嶋ケ里村,,三ヶ嶋ケ里村,,固,*,*,*,*,OGI_PLACE
三ヶ嶋ヶ里,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ嶋ヶ里,,三ヶ嶋ヶ里,,固,*,*,*,*,OGI_PLACE
三ヶ村,,,,名詞,固有名詞,地名,一般,*,*,,,三ヶ村,,三ヶ村,,固,*,*,*,*,OGI_PLACE
三丁分村,,,,名詞,固有名詞,地名,一般,*,*,,,三丁分村,,三丁分村,,固,*,*,*,*,OGI_PLACE
三丁分津,,,,名詞,固有名詞,地名,一般,*,*,,,三丁分津,,三丁分津,,固,*,*,*,*,OGI_PLACE
三丸,,,,名詞,固有名詞,地名,一般,*,*,,,三丸,,三丸,,固,*,*,*,*,OGI_PLACE
三光寺,,,,名詞,固有名詞,地名,一般,*,*,,,三光寺,,三光寺,,固,*,*,*,*,OGI_PLACE
三反田,,,,名詞,固有名詞,地名,一般,*,*,,,三反田,,三反田,,固,*,*,*,*,OGI_PLACE
三反田宿,,,,名詞,固有名詞,地名,一般,*,*,,,三反田宿,,三反田宿,,固,*,*,*,*,OGI_PLACE
三反田山,,,,名詞,固有名詞,地名,一般,*,*,,,三反田山,,三反田山,,固,*,*,*,*,OGI_PLACE
三反田村,,,,名詞,固有名詞,地名,一般,*,*,,,三反田村,,三反田村,,固,*,*,*,*,OGI_PLACE
三学寺,,,,名詞,固有名詞,地名,一般,*,*,,,三学寺,,三学寺,,固,*,*,*,*,OGI_PLACE
三学山,,,,名詞,固有名詞,地名,一般,*,*,,,三学山,,三学山,,固,*,*,*,*,OGI_PLACE
三學寺,,,,名詞,固有名詞,地名,一般,*,*,,,三學寺,,三學寺,,固,*,*,*,*,OGI_PLACE
三寳寺,,,,名詞,固有名詞,地名,一般,*,*,,,三寳寺,,三寳寺,,固,*,*,*,*,OGI_PLACE
三岳寺,,,,名詞,固有名詞,地名,一般,*,*,,,三岳寺,,三岳寺,,固,*,*,*,*,OGI_PLACE
三岳寺領村,,,,名詞,固有名詞,地名,一般,*,*,,,三岳寺領村,,三岳寺領村,,固,*,*,*,*,OGI_PLACE
三島,,,,名詞,固有名詞,地名,一般,*,*,,,三島,,三島,,固,*,*,*,*,OGI_PLACE
三島大明神,,,,名詞,固有名詞,地名,一般,*,*,,,三島大明神,,三島大明神,,固,*,*,*,*,OGI_PLACE
三嶋,,,,名詞,固有名詞,地名,一般,*,*,,,三嶋,,三嶋,,固,*,*,*,*,OGI_PLACE
三嶋社,,,,名詞,固有名詞,地名,一般,*,*,,,三嶋社,,三嶋社,,固,*,*,*,*,OGI_PLACE
三川内村,,,,名詞,固有名詞,地名,一般,*,*,,,三川内村,,三川内村,,固,*,*,*,*,OGI_PLACE
三州深溝本光寺,,,,名詞,固有名詞,地名,一般,*,*,,,三州深溝本光寺,,三州深溝本光寺,,固,*,*,*,*,OGI_PLACE
三庵,,,,名詞,固有名詞,地名,一般,*,*,,,三庵,,三庵,,固,*,*,*,*,OGI_PLACE
三恩山,,,,名詞,固有名詞,地名,一般,*,*,,,三恩山,,三恩山,,固,*,*,*,*,OGI_PLACE
三方潟片白,,,,名詞,固有名詞,地名,一般,*,*,,,三方潟片白,,三方潟片白,,固,*,*,*,*,OGI_PLACE
三日月郷,,,,名詞,固有名詞,地名,一般,*,*,,,三日月郷,,三日月郷,,固,*,*,*,*,OGI_PLACE
三明寺,,,,名詞,固有名詞,地名,一般,*,*,,,三明寺,,三明寺,,固,*,*,*,*,OGI_PLACE
三昧院極楽堂,,,,名詞,固有名詞,地名,一般,*,*,,,三昧院極楽堂,,三昧院極楽堂,,固,*,*,*,*,OGI_PLACE
三本松村,,,,名詞,固有名詞,地名,一般,*,*,,,三本松村,,三本松村,,固,*,*,*,*,OGI_PLACE
三根村,,,,名詞,固有名詞,地名,一般,*,*,,,三根村,,三根村,,固,*,*,*,*,OGI_PLACE
三根郡,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡,,三根郡,,固,*,*,*,*,OGI_PLACE
三根郡下津毛村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡下津毛村,,三根郡下津毛村,,固,*,*,*,*,OGI_PLACE
三根郡中津隈村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡中津隈村,,三根郡中津隈村,,固,*,*,*,*,OGI_PLACE
三根郡前牟田村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡前牟田村,,三根郡前牟田村,,固,*,*,*,*,OGI_PLACE
三根郡千栗山,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡千栗山,,三根郡千栗山,,固,*,*,*,*,OGI_PLACE
三根郡千栗村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡千栗村,,三根郡千栗村,,固,*,*,*,*,OGI_PLACE
三根郡原古賀村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡原古賀村,,三根郡原古賀村,,固,*,*,*,*,OGI_PLACE
三根郡坊所村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡坊所村,,三根郡坊所村,,固,*,*,*,*,OGI_PLACE
三根郡堤村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡堤村,,三根郡堤村,,固,*,*,*,*,OGI_PLACE
三根郡大島村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡大島村,,三根郡大島村,,固,*,*,*,*,OGI_PLACE
三根郡寒水村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡寒水村,,三根郡寒水村,,固,*,*,*,*,OGI_PLACE
三根郡屋形原村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡屋形原村,,三根郡屋形原村,,固,*,*,*,*,OGI_PLACE
三根郡江見村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡江見村,,三根郡江見村,,固,*,*,*,*,OGI_PLACE
三根郡白壁村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡白壁村,,三根郡白壁村,,固,*,*,*,*,OGI_PLACE
三根郡矢俣村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡矢俣村,,三根郡矢俣村,,固,*,*,*,*,OGI_PLACE
三根郡石井庄,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡石井庄,,三根郡石井庄,,固,*,*,*,*,OGI_PLACE
三根郡米多村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡米多村,,三根郡米多村,,固,*,*,*,*,OGI_PLACE
三根郡米田村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡米田村,,三根郡米田村,,固,*,*,*,*,OGI_PLACE
三根郡続命院村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡続命院村,,三根郡続命院村,,固,*,*,*,*,OGI_PLACE
三根郡綾部村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡綾部村,,三根郡綾部村,,固,*,*,*,*,OGI_PLACE
三根郡船石村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡船石村,,三根郡船石村,,固,*,*,*,*,OGI_PLACE
三根郡西尾村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡西尾村,,三根郡西尾村,,固,*,*,*,*,OGI_PLACE
三根郡西島村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡西島村,,三根郡西島村,,固,*,*,*,*,OGI_PLACE
三根郡豆津村,,,,名詞,固有名詞,地名,一般,*,*,,,三根郡豆津村,,三根郡豆津村,,固,*,*,*,*,OGI_PLACE
三段田村,,,,名詞,固有名詞,地名,一般,*,*,,,三段田村,,三段田村,,固,*,*,*,*,OGI_PLACE
三江村,,,,名詞,固有名詞,地名,一般,*,*,,,三江村,,三江村,,固,*,*,*,*,OGI_PLACE
三河内村,,,,名詞,固有名詞,地名,一般,*,*,,,三河内村,,三河内村,,固,*,*,*,*,OGI_PLACE
三法方村,,,,名詞,固有名詞,地名,一般,*,*,,,三法方村,,三法方村,,固,*,*,*,*,OGI_PLACE
三法方郷,,,,名詞,固有名詞,地名,一般,*,*,,,三法方郷,,三法方郷,,固,*,*,*,*,OGI_PLACE
三法潟郷,,,,名詞,固有名詞,地名,一般,*,*,,,三法潟郷,,三法潟郷,,固,*,*,*,*,OGI_PLACE
三津村,,,,名詞,固有名詞,地名,一般,*,*,,,三津村,,三津村,,固,*,*,*,*,OGI_PLACE
三津東分村,,,,名詞,固有名詞,地名,一般,*,*,,,三津東分村,,三津東分村,,固,*,*,*,*,OGI_PLACE
三浄寺,,,,名詞,固有名詞,地名,一般,*,*,,,三浄寺,,三浄寺,,固,*,*,*,*,OGI_PLACE
三浦村,,,,名詞,固有名詞,地名,一般,*,*,,,三浦村,,三浦村,,固,*,*,*,*,OGI_PLACE
三溝宿,,,,名詞,固有名詞,地名,一般,*,*,,,三溝宿,,三溝宿,,固,*,*,*,*,OGI_PLACE
三溝新村,,,,名詞,固有名詞,地名,一般,*,*,,,三溝新村,,三溝新村,,固,*,*,*,*,OGI_PLACE
三溝村,,,,名詞,固有名詞,地名,一般,*,*,,,三溝村,,三溝村,,固,*,*,*,*,OGI_PLACE
三瀬,,,,名詞,固有名詞,地名,一般,*,*,,,三瀬,,三瀬,,固,*,*,*,*,OGI_PLACE
三瀬宿,,,,名詞,固有名詞,地名,一般,*,*,,,三瀬宿,,三瀬宿,,固,*,*,*,*,OGI_PLACE
三瀬山,,,,名詞,固有名詞,地名,一般,*,*,,,三瀬山,,三瀬山,,固,*,*,*,*,OGI_PLACE
三瀬山村,,,,名詞,固有名詞,地名,一般,*,*,,,三瀬山村,,三瀬山村,,固,*,*,*,*,OGI_PLACE
三瀬村,,,,名詞,固有名詞,地名,一般,*,*,,,三瀬村,,三瀬村,,固,*,*,*,*,OGI_PLACE
三王山,,,,名詞,固有名詞,地名,一般,*,*,,,三王山,,三王山,,固,*,*,*,*,OGI_PLACE
三現寺,,,,名詞,固有名詞,地名,一般,*,*,,,三現寺,,三現寺,,固,*,*,*,*,OGI_PLACE
三町,,,,名詞,固有名詞,地名,一般,*,*,,,三町,,三町,,固,*,*,*,*,OGI_PLACE
三町分,,,,名詞,固有名詞,地名,一般,*,*,,,三町分,,三町分,,固,*,*,*,*,OGI_PLACE
三町分村,,,,名詞,固有名詞,地名,一般,*,*,,,三町分村,,三町分村,,固,*,*,*,*,OGI_PLACE
三町籠芦野,,,,名詞,固有名詞,地名,一般,*,*,,,三町籠芦野,,三町籠芦野,,固,*,*,*,*,OGI_PLACE
三社,,,,名詞,固有名詞,地名,一般,*,*,,,三社,,三社,,固,*,*,*,*,OGI_PLACE
三福寺,,,,名詞,固有名詞,地名,一般,*,*,,,三福寺,,三福寺,,固,*,*,*,*,OGI_PLACE
三英寺,,,,名詞,固有名詞,地名,一般,*,*,,,三英寺,,三英寺,,固,*,*,*,*,OGI_PLACE
三重村,,,,名詞,固有名詞,地名,一般,*,*,,,三重村,,三重村,,固,*,*,*,*,OGI_PLACE
三間坂村,,,,名詞,固有名詞,地名,一般,*,*,,,三間坂村,,三間坂村,,固,*,*,*,*,OGI_PLACE
三間寺村,,,,名詞,固有名詞,地名,一般,*,*,,,三間寺村,,三間寺村,,固,*,*,*,*,OGI_PLACE
三間寺領村,,,,名詞,固有名詞,地名,一般,*,*,,,三間寺領村,,三間寺領村,,固,*,*,*,*,OGI_PLACE
三間屋村,,,,名詞,固有名詞,地名,一般,*,*,,,三間屋村,,三間屋村,,固,*,*,*,*,OGI_PLACE
三間山,,,,名詞,固有名詞,地名,一般,*,*,,,三間山,,三間山,,固,*,*,*,*,OGI_PLACE
三間山末寺景福寺,,,,名詞,固有名詞,地名,一般,*,*,,,三間山末寺景福寺,,三間山末寺景福寺,,固,*,*,*,*,OGI_PLACE
三陽山,,,,名詞,固有名詞,地名,一般,*,*,,,三陽山,,三陽山,,固,*,*,*,*,OGI_PLACE
三頭寺,,,,名詞,固有名詞,地名,一般,*,*,,,三頭寺,,三頭寺,,固,*,*,*,*,OGI_PLACE
上ノ原村,,,,名詞,固有名詞,地名,一般,*,*,,,上ノ原村,,上ノ原村,,固,*,*,*,*,OGI_PLACE
上ノ宿,,,,名詞,固有名詞,地名,一般,*,*,,,上ノ宿,,上ノ宿,,固,*,*,*,*,OGI_PLACE
上ノ庄,,,,名詞,固有名詞,地名,一般,*,*,,,上ノ庄,,上ノ庄,,固,*,*,*,*,OGI_PLACE
上三津村,,,,名詞,固有名詞,地名,一般,*,*,,,上三津村,,上三津村,,固,*,*,*,*,OGI_PLACE
上三津東分,,,,名詞,固有名詞,地名,一般,*,*,,,上三津東分,,上三津東分,,固,*,*,*,*,OGI_PLACE
上三津西分,,,,名詞,固有名詞,地名,一般,*,*,,,上三津西分,,上三津西分,,固,*,*,*,*,OGI_PLACE
上三津西分村,,,,名詞,固有名詞,地名,一般,*,*,,,上三津西分村,,上三津西分村,,固,*,*,*,*,OGI_PLACE
上下村,,,,名詞,固有名詞,地名,一般,*,*,,,上下村,,上下村,,固,*,*,*,*,OGI_PLACE
上下織島,,,,名詞,固有名詞,地名,一般,*,*,,,上下織島,,上下織島,,固,*,*,*,*,OGI_PLACE
上下織島刈,,,,名詞,固有名詞,地名,一般,*,*,,,上下織島刈,,上下織島刈,,固,*,*,*,*,OGI_PLACE
上下織嶋刈,,,,名詞,固有名詞,地名,一般,*,*,,,上下織嶋刈,,上下織嶋刈,,固,*,*,*,*,OGI_PLACE
上不動山村,,,,名詞,固有名詞,地名,一般,*,*,,,上不動山村,,上不動山村,,固,*,*,*,*,OGI_PLACE
上中丈村,,,,名詞,固有名詞,地名,一般,*,*,,,上中丈村,,上中丈村,,固,*,*,*,*,OGI_PLACE
上中杖村,,,,名詞,固有名詞,地名,一般,*,*,,,上中杖村,,上中杖村,,固,*,*,*,*,OGI_PLACE
上中杖町,,,,名詞,固有名詞,地名,一般,*,*,,,上中杖町,,上中杖町,,固,*,*,*,*,OGI_PLACE
上久間村,,,,名詞,固有名詞,地名,一般,*,*,,,上久間村,,上久間村,,固,*,*,*,*,OGI_PLACE
上久間野川山村,,,,名詞,固有名詞,地名,一般,*,*,,,上久間野川山村,,上久間野川山村,,固,*,*,*,*,OGI_PLACE
上久須ケ里,,,,名詞,固有名詞,地名,一般,*,*,,,上久須ケ里,,上久須ケ里,,固,*,*,*,*,OGI_PLACE
上久須刈,,,,名詞,固有名詞,地名,一般,*,*,,,上久須刈,,上久須刈,,固,*,*,*,*,OGI_PLACE
上乗坊,,,,名詞,固有名詞,地名,一般,*,*,,,上乗坊,,上乗坊,,固,*,*,*,*,OGI_PLACE
上九郎名村,,,,名詞,固有名詞,地名,一般,*,*,,,上九郎名村,,上九郎名村,,固,*,*,*,*,OGI_PLACE
上仁戸田村,,,,名詞,固有名詞,地名,一般,*,*,,,上仁戸田村,,上仁戸田村,,固,*,*,*,*,OGI_PLACE
上今宿町,,,,名詞,固有名詞,地名,一般,*,*,,,上今宿町,,上今宿町,,固,*,*,*,*,OGI_PLACE
上今宿町　,,,,名詞,固有名詞,地名,一般,*,*,,,上今宿町　,,上今宿町　,,固,*,*,*,*,OGI_PLACE
上佐嘉,,,,名詞,固有名詞,地名,一般,*,*,,,上佐嘉,,上佐嘉,,固,*,*,*,*,OGI_PLACE
上佐嘉上郷,,,,名詞,固有名詞,地名,一般,*,*,,,上佐嘉上郷,,上佐嘉上郷,,固,*,*,*,*,OGI_PLACE
上佐嘉下郷,,,,名詞,固有名詞,地名,一般,*,*,,,上佐嘉下郷,,上佐嘉下郷,,固,*,*,*,*,OGI_PLACE
上佐嘉北原住,,,,名詞,固有名詞,地名,一般,*,*,,,上佐嘉北原住,,上佐嘉北原住,,固,*,*,*,*,OGI_PLACE
上佐嘉野口村,,,,名詞,固有名詞,地名,一般,*,*,,,上佐嘉野口村,,上佐嘉野口村,,固,*,*,*,*,OGI_PLACE
上使屋,,,,名詞,固有名詞,地名,一般,*,*,,,上使屋,,上使屋,,固,*,*,*,*,OGI_PLACE
上六丁牟田村,,,,名詞,固有名詞,地名,一般,*,*,,,上六丁牟田村,,上六丁牟田村,,固,*,*,*,*,OGI_PLACE
上力武村,,,,名詞,固有名詞,地名,一般,*,*,,,上力武村,,上力武村,,固,*,*,*,*,OGI_PLACE
上南川原山,,,,名詞,固有名詞,地名,一般,*,*,,,上南川原山,,上南川原山,,固,*,*,*,*,OGI_PLACE
上厘外村,,,,名詞,固有名詞,地名,一般,*,*,,,上厘外村,,上厘外村,,固,*,*,*,*,OGI_PLACE
上古川,,,,名詞,固有名詞,地名,一般,*,*,,,上古川,,上古川,,固,*,*,*,*,OGI_PLACE
上古江田村,,,,名詞,固有名詞,地名,一般,*,*,,,上古江田村,,上古江田村,,固,*,*,*,*,OGI_PLACE
上古賀村,,,,名詞,固有名詞,地名,一般,*,*,,,上古賀村,,上古賀村,,固,*,*,*,*,OGI_PLACE
上合瀬山村,,,,名詞,固有名詞,地名,一般,*,*,,,上合瀬山村,,上合瀬山村,,固,*,*,*,*,OGI_PLACE
上合瀬村,,,,名詞,固有名詞,地名,一般,*,*,,,上合瀬村,,上合瀬村,,固,*,*,*,*,OGI_PLACE
上吉田村,,,,名詞,固有名詞,地名,一般,*,*,,,上吉田村,,上吉田村,,固,*,*,*,*,OGI_PLACE
上和泉村,,,,名詞,固有名詞,地名,一般,*,*,,,上和泉村,,上和泉村,,固,*,*,*,*,OGI_PLACE
上和田村,,,,名詞,固有名詞,地名,一般,*,*,,,上和田村,,上和田村,,固,*,*,*,*,OGI_PLACE
上品山,,,,名詞,固有名詞,地名,一般,*,*,,,上品山,,上品山,,固,*,*,*,*,OGI_PLACE
上坊村,,,,名詞,固有名詞,地名,一般,*,*,,,上坊村,,上坊村,,固,*,*,*,*,OGI_PLACE
上場村,,,,名詞,固有名詞,地名,一般,*,*,,,上場村,,上場村,,固,*,*,*,*,OGI_PLACE
上多久庄,,,,名詞,固有名詞,地名,一般,*,*,,,上多久庄,,上多久庄,,固,*,*,*,*,OGI_PLACE
上多久村,,,,名詞,固有名詞,地名,一般,*,*,,,上多久村,,上多久村,,固,*,*,*,*,OGI_PLACE
上大町村,,,,名詞,固有名詞,地名,一般,*,*,,,上大町村,,上大町村,,固,*,*,*,*,OGI_PLACE
上大豆田村,,,,名詞,固有名詞,地名,一般,*,*,,,上大豆田村,,上大豆田村,,固,*,*,*,*,OGI_PLACE
上姉下分,,,,名詞,固有名詞,地名,一般,*,*,,,上姉下分,,上姉下分,,固,*,*,*,*,OGI_PLACE
上姉川上分,,,,名詞,固有名詞,地名,一般,*,*,,,上姉川上分,,上姉川上分,,固,*,*,*,*,OGI_PLACE
上姉川上分村,,,,名詞,固有名詞,地名,一般,*,*,,,上姉川上分村,,上姉川上分村,,固,*,*,*,*,OGI_PLACE
