被仰付置候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰付置候事,被仰付置候事,,被仰付置候事,,和,*,*,*,*,OGI_TERMS
被仰入候,,,,接尾辞,名詞的,一般,*,*,*,,被仰入候,被仰入候,,被仰入候,,和,*,*,*,*,OGI_TERMS
被仰入候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰入候事,被仰入候事,,被仰入候事,,和,*,*,*,*,OGI_TERMS
被仰出,,,,接尾辞,名詞的,一般,*,*,*,,被仰出,被仰出,,被仰出,,和,*,*,*,*,OGI_TERMS
被仰出候,,,,接尾辞,名詞的,一般,*,*,*,,被仰出候,被仰出候,,被仰出候,,和,*,*,*,*,OGI_TERMS
被仰出候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰出候事,被仰出候事,,被仰出候事,,和,*,*,*,*,OGI_TERMS
被仰渡候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰渡候事,被仰渡候事,,被仰渡候事,,和,*,*,*,*,OGI_TERMS
被仰聞候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰聞候事,被仰聞候事,,被仰聞候事,,和,*,*,*,*,OGI_TERMS
被仰聞書付事,,,,接尾辞,名詞的,一般,*,*,*,,被仰聞書付事,被仰聞書付事,,被仰聞書付事,,和,*,*,*,*,OGI_TERMS
被仰越候,,,,接尾辞,名詞的,一般,*,*,*,,被仰越候,被仰越候,,被仰越候,,和,*,*,*,*,OGI_TERMS
被仰越候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰越候事,被仰越候事,,被仰越候事,,和,*,*,*,*,OGI_TERMS
被仰込候,,,,接尾辞,名詞的,一般,*,*,*,,被仰込候,被仰込候,,被仰込候,,和,*,*,*,*,OGI_TERMS
被仰遣候,,,,接尾辞,名詞的,一般,*,*,*,,被仰遣候,被仰遣候,,被仰遣候,,和,*,*,*,*,OGI_TERMS
被仰遣候事,,,,接尾辞,名詞的,一般,*,*,*,,被仰遣候事,被仰遣候事,,被仰遣候事,,和,*,*,*,*,OGI_TERMS
被借下候事,,,,接尾辞,名詞的,一般,*,*,*,,被借下候事,被借下候事,,被借下候事,,和,*,*,*,*,OGI_TERMS
被入置候事,,,,接尾辞,名詞的,一般,*,*,*,,被入置候事,被入置候事,,被入置候事,,和,*,*,*,*,OGI_TERMS
被召上,,,,接尾辞,名詞的,一般,*,*,*,,被召上,被召上,,被召上,,和,*,*,*,*,OGI_TERMS
被召上候,,,,接尾辞,名詞的,一般,*,*,*,,被召上候,被召上候,,被召上候,,和,*,*,*,*,OGI_TERMS
被召上候事,,,,接尾辞,名詞的,一般,*,*,*,,被召上候事,被召上候事,,被召上候事,,和,*,*,*,*,OGI_TERMS
被召仕候,,,,接尾辞,名詞的,一般,*,*,*,,被召仕候,被召仕候,,被召仕候,,和,*,*,*,*,OGI_TERMS
被召仕候事,,,,接尾辞,名詞的,一般,*,*,*,,被召仕候事,被召仕候事,,被召仕候事,,和,*,*,*,*,OGI_TERMS
被召出,,,,接尾辞,名詞的,一般,*,*,*,,被召出,被召出,,被召出,,和,*,*,*,*,OGI_TERMS
被召出候事,,,,接尾辞,名詞的,一般,*,*,*,,被召出候事,被召出候事,,被召出候事,,和,*,*,*,*,OGI_TERMS
被召呼,,,,接尾辞,名詞的,一般,*,*,*,,被召呼,被召呼,,被召呼,,和,*,*,*,*,OGI_TERMS
被召呼事,,,,接尾辞,名詞的,一般,*,*,*,,被召呼事,被召呼事,,被召呼事,,和,*,*,*,*,OGI_TERMS
被召呼候,,,,接尾辞,名詞的,一般,*,*,*,,被召呼候,被召呼候,,被召呼候,,和,*,*,*,*,OGI_TERMS
被召呼候事,,,,接尾辞,名詞的,一般,*,*,*,,被召呼候事,被召呼候事,,被召呼候事,,和,*,*,*,*,OGI_TERMS
被召寄事,,,,接尾辞,名詞的,一般,*,*,*,,被召寄事,被召寄事,,被召寄事,,和,*,*,*,*,OGI_TERMS
被召寄候事,,,,接尾辞,名詞的,一般,*,*,*,,被召寄候事,被召寄候事,,被召寄候事,,和,*,*,*,*,OGI_TERMS
被召成,,,,接尾辞,名詞的,一般,*,*,*,,被召成,被召成,,被召成,,和,*,*,*,*,OGI_TERMS
被召成候事,,,,接尾辞,名詞的,一般,*,*,*,,被召成候事,被召成候事,,被召成候事,,和,*,*,*,*,OGI_TERMS
被召替,,,,接尾辞,名詞的,一般,*,*,*,,被召替,被召替,,被召替,,和,*,*,*,*,OGI_TERMS
被召替候,,,,接尾辞,名詞的,一般,*,*,*,,被召替候,被召替候,,被召替候,,和,*,*,*,*,OGI_TERMS
被召替候事,,,,接尾辞,名詞的,一般,*,*,*,,被召替候事,被召替候事,,被召替候事,,和,*,*,*,*,OGI_TERMS
被召来候事,,,,接尾辞,名詞的,一般,*,*,*,,被召来候事,被召来候事,,被召来候事,,和,*,*,*,*,OGI_TERMS
被召直候事,,,,接尾辞,名詞的,一般,*,*,*,,被召直候事,被召直候事,,被召直候事,,和,*,*,*,*,OGI_TERMS
被召移,,,,接尾辞,名詞的,一般,*,*,*,,被召移,被召移,,被召移,,和,*,*,*,*,OGI_TERMS
被召移候,,,,接尾辞,名詞的,一般,*,*,*,,被召移候,被召移候,,被召移候,,和,*,*,*,*,OGI_TERMS
被召移候事,,,,接尾辞,名詞的,一般,*,*,*,,被召移候事,被召移候事,,被召移候事,,和,*,*,*,*,OGI_TERMS
被召置,,,,接尾辞,名詞的,一般,*,*,*,,被召置,被召置,,被召置,,和,*,*,*,*,OGI_TERMS
被召置候,,,,接尾辞,名詞的,一般,*,*,*,,被召置候,被召置候,,被召置候,,和,*,*,*,*,OGI_TERMS
被召連事,,,,接尾辞,名詞的,一般,*,*,*,,被召連事,被召連事,,被召連事,,和,*,*,*,*,OGI_TERMS
被召連候,,,,接尾辞,名詞的,一般,*,*,*,,被召連候,被召連候,,被召連候,,和,*,*,*,*,OGI_TERMS
被召連候事,,,,接尾辞,名詞的,一般,*,*,*,,被召連候事,被召連候事,,被召連候事,,和,*,*,*,*,OGI_TERMS
被官,,,,名詞,普通名詞,一般,*,*,*,,被官,被官,,被官,,和,*,*,*,*,OGI_TERMS
被差上事,,,,接尾辞,名詞的,一般,*,*,*,,被差上事,被差上事,,被差上事,,和,*,*,*,*,OGI_TERMS
被差上候,,,,接尾辞,名詞的,一般,*,*,*,,被差上候,被差上候,,被差上候,,和,*,*,*,*,OGI_TERMS
被差上候事,,,,接尾辞,名詞的,一般,*,*,*,,被差上候事,被差上候事,,被差上候事,,和,*,*,*,*,OGI_TERMS
被差下候事,,,,接尾辞,名詞的,一般,*,*,*,,被差下候事,被差下候事,,被差下候事,,和,*,*,*,*,OGI_TERMS
被差免,,,,接尾辞,名詞的,一般,*,*,*,,被差免,被差免,,被差免,,和,*,*,*,*,OGI_TERMS
被差免候,,,,接尾辞,名詞的,一般,*,*,*,,被差免候,被差免候,,被差免候,,和,*,*,*,*,OGI_TERMS
被差免候事,,,,接尾辞,名詞的,一般,*,*,*,,被差免候事,被差免候事,,被差免候事,,和,*,*,*,*,OGI_TERMS
被差出,,,,接尾辞,名詞的,一般,*,*,*,,被差出,被差出,,被差出,,和,*,*,*,*,OGI_TERMS
被差出事,,,,接尾辞,名詞的,一般,*,*,*,,被差出事,被差出事,,被差出事,,和,*,*,*,*,OGI_TERMS
被差出候,,,,接尾辞,名詞的,一般,*,*,*,,被差出候,被差出候,,被差出候,,和,*,*,*,*,OGI_TERMS
被差出候事,,,,接尾辞,名詞的,一般,*,*,*,,被差出候事,被差出候事,,被差出候事,,和,*,*,*,*,OGI_TERMS
被差出来候,,,,接尾辞,名詞的,一般,*,*,*,,被差出来候,被差出来候,,被差出来候,,和,*,*,*,*,OGI_TERMS
被差出置候事,,,,接尾辞,名詞的,一般,*,*,*,,被差出置候事,被差出置候事,,被差出置候事,,和,*,*,*,*,OGI_TERMS
被差帰候事,,,,接尾辞,名詞的,一般,*,*,*,,被差帰候事,被差帰候事,,被差帰候事,,和,*,*,*,*,OGI_TERMS
被差延候,,,,接尾辞,名詞的,一般,*,*,*,,被差延候,被差延候,,被差延候,,和,*,*,*,*,OGI_TERMS
被差延候事,,,,接尾辞,名詞的,一般,*,*,*,,被差延候事,被差延候事,,被差延候事,,和,*,*,*,*,OGI_TERMS
被差廻候事,,,,接尾辞,名詞的,一般,*,*,*,,被差廻候事,被差廻候事,,被差廻候事,,和,*,*,*,*,OGI_TERMS
被差戻候事,,,,接尾辞,名詞的,一般,*,*,*,,被差戻候事,被差戻候事,,被差戻候事,,和,*,*,*,*,OGI_TERMS
被差控候事,,,,接尾辞,名詞的,一般,*,*,*,,被差控候事,被差控候事,,被差控候事,,和,*,*,*,*,OGI_TERMS
被差支,,,,接尾辞,名詞的,一般,*,*,*,,被差支,被差支,,被差支,,和,*,*,*,*,OGI_TERMS
被差留候事,,,,接尾辞,名詞的,一般,*,*,*,,被差留候事,被差留候事,,被差留候事,,和,*,*,*,*,OGI_TERMS
被差登候事,,,,接尾辞,名詞的,一般,*,*,*,,被差登候事,被差登候事,,被差登候事,,和,*,*,*,*,OGI_TERMS
被差立,,,,接尾辞,名詞的,一般,*,*,*,,被差立,被差立,,被差立,,和,*,*,*,*,OGI_TERMS
被差立候,,,,接尾辞,名詞的,一般,*,*,*,,被差立候,被差立候,,被差立候,,和,*,*,*,*,OGI_TERMS
被差立候事,,,,接尾辞,名詞的,一般,*,*,*,,被差立候事,被差立候事,,被差立候事,,和,*,*,*,*,OGI_TERMS
被差立由事,,,,接尾辞,名詞的,一般,*,*,*,,被差立由事,被差立由事,,被差立由事,,和,*,*,*,*,OGI_TERMS
被差置候,,,,接尾辞,名詞的,一般,*,*,*,,被差置候,被差置候,,被差置候,,和,*,*,*,*,OGI_TERMS
被差越,,,,助詞,格助詞,*,*,*,*,,被差越,被差越,,被差越,,和,*,*,*,*,OGI_TERMS
被差越之事,,,,接尾辞,名詞的,一般,*,*,*,,被差越之事,被差越之事,,被差越之事,,和,*,*,*,*,OGI_TERMS
被差越事,,,,接尾辞,名詞的,一般,*,*,*,,被差越事,被差越事,,被差越事,,和,*,*,*,*,OGI_TERMS
被差越候事,,,,接尾辞,名詞的,一般,*,*,*,,被差越候事,被差越候事,,被差越候事,,和,*,*,*,*,OGI_TERMS
被差越候段,,,,接尾辞,名詞的,一般,*,*,*,,被差越候段,被差越候段,,被差越候段,,和,*,*,*,*,OGI_TERMS
被差返事,,,,接尾辞,名詞的,一般,*,*,*,,被差返事,被差返事,,被差返事,,和,*,*,*,*,OGI_TERMS
被差返候事,,,,接尾辞,名詞的,一般,*,*,*,,被差返候事,被差返候事,,被差返候事,,和,*,*,*,*,OGI_TERMS
被差迦,,,,接尾辞,名詞的,一般,*,*,*,,被差迦,被差迦,,被差迦,,和,*,*,*,*,OGI_TERMS
被差迦候事,,,,接尾辞,名詞的,一般,*,*,*,,被差迦候事,被差迦候事,,被差迦候事,,和,*,*,*,*,OGI_TERMS
被差送候事,,,,接尾辞,名詞的,一般,*,*,*,,被差送候事,被差送候事,,被差送候事,,和,*,*,*,*,OGI_TERMS
被差逃蟄居,,,,接尾辞,名詞的,一般,*,*,*,,被差逃蟄居,被差逃蟄居,,被差逃蟄居,,和,*,*,*,*,OGI_TERMS
被差通候事,,,,接尾辞,名詞的,一般,*,*,*,,被差通候事,被差通候事,,被差通候事,,和,*,*,*,*,OGI_TERMS
被差遣候事,,,,接尾辞,名詞的,一般,*,*,*,,被差遣候事,被差遣候事,,被差遣候事,,和,*,*,*,*,OGI_TERMS
被差重,,,,接尾辞,名詞的,一般,*,*,*,,被差重,被差重,,被差重,,和,*,*,*,*,OGI_TERMS
被差重候,,,,接尾辞,名詞的,一般,*,*,*,,被差重候,被差重候,,被差重候,,和,*,*,*,*,OGI_TERMS
被差重候事,,,,接尾辞,名詞的,一般,*,*,*,,被差重候事,被差重候事,,被差重候事,,和,*,*,*,*,OGI_TERMS
被成,,,,接尾辞,名詞的,一般,*,*,*,,被成,被成,,被成,,和,*,*,*,*,OGI_TERMS
被成候,,,,接尾辞,名詞的,一般,*,*,*,,被成候,被成候,,被成候,,和,*,*,*,*,OGI_TERMS
被成候事,,,,接尾辞,名詞的,一般,*,*,*,,被成候事,被成候事,,被成候事,,和,*,*,*,*,OGI_TERMS
被成候様,,,,接尾辞,名詞的,一般,*,*,*,,被成候様,被成候様,,被成候様,,和,*,*,*,*,OGI_TERMS
被成御座候,,,,接尾辞,名詞的,一般,*,*,*,,被成御座候,被成御座候,,被成御座候,,和,*,*,*,*,OGI_TERMS
被成御請候事,,,,接尾辞,名詞的,一般,*,*,*,,被成御請候事,被成御請候事,,被成御請候事,,和,*,*,*,*,OGI_TERMS
被指上事,,,,接尾辞,名詞的,一般,*,*,*,,被指上事,被指上事,,被指上事,,和,*,*,*,*,OGI_TERMS
被渡事,,,,接尾辞,名詞的,一般,*,*,*,,被渡事,被渡事,,被渡事,,和,*,*,*,*,OGI_TERMS
被渡御目,,,,接尾辞,名詞的,一般,*,*,*,,被渡御目,被渡御目,,被渡御目,,和,*,*,*,*,OGI_TERMS
被渡御目事,,,,接尾辞,名詞的,一般,*,*,*,,被渡御目事,被渡御目事,,被渡御目事,,和,*,*,*,*,OGI_TERMS
被渡御目候,,,,接尾辞,名詞的,一般,*,*,*,,被渡御目候,被渡御目候,,被渡御目候,,和,*,*,*,*,OGI_TERMS
被渡御目候事,,,,接尾辞,名詞的,一般,*,*,*,,被渡御目候事,被渡御目候事,,被渡御目候事,,和,*,*,*,*,OGI_TERMS
被渡御目見候事,,,,接尾辞,名詞的,一般,*,*,*,,被渡御目見候事,被渡御目見候事,,被渡御目見候事,,和,*,*,*,*,OGI_TERMS
被為,,,,接尾辞,名詞的,一般,*,*,*,,被為,被為,,被為,,和,*,*,*,*,OGI_TERMS
被為入候,,,,接尾辞,名詞的,一般,*,*,*,,被為入候,被為入候,,被為入候,,和,*,*,*,*,OGI_TERMS
被為入候事,,,,接尾辞,名詞的,一般,*,*,*,,被為入候事,被為入候事,,被為入候事,,和,*,*,*,*,OGI_TERMS
被為執候事,,,,接尾辞,名詞的,一般,*,*,*,,被為執候事,被為執候事,,被為執候事,,和,*,*,*,*,OGI_TERMS
被為成候,,,,接尾辞,名詞的,一般,*,*,*,,被為成候,被為成候,,被為成候,,和,*,*,*,*,OGI_TERMS
被為成候事,,,,接尾辞,名詞的,一般,*,*,*,,被為成候事,被為成候事,,被為成候事,,和,*,*,*,*,OGI_TERMS
被為請事,,,,接尾辞,名詞的,一般,*,*,*,,被為請事,被為請事,,被為請事,,和,*,*,*,*,OGI_TERMS
被為請候事,,,,接尾辞,名詞的,一般,*,*,*,,被為請候事,被為請候事,,被為請候事,,和,*,*,*,*,OGI_TERMS
被申,,,,接尾辞,名詞的,一般,*,*,*,,被申,被申,,被申,,和,*,*,*,*,OGI_TERMS
被申候,,,,接尾辞,名詞的,一般,*,*,*,,被申候,被申候,,被申候,,和,*,*,*,*,OGI_TERMS
被申候事,,,,接尾辞,名詞的,一般,*,*,*,,被申候事,被申候事,,被申候事,,和,*,*,*,*,OGI_TERMS
被申渡,,,,接尾辞,名詞的,一般,*,*,*,,被申渡,被申渡,,被申渡,,和,*,*,*,*,OGI_TERMS
被申者,,,,接尾辞,名詞的,一般,*,*,*,,被申者,被申者,,被申者,,和,*,*,*,*,OGI_TERMS
被申聞候事,,,,接尾辞,名詞的,一般,*,*,*,,被申聞候事,被申聞候事,,被申聞候事,,和,*,*,*,*,OGI_TERMS
被申走路事,,,,接尾辞,名詞的,一般,*,*,*,,被申走路事,被申走路事,,被申走路事,,和,*,*,*,*,OGI_TERMS
被相,,,,接尾辞,名詞的,一般,*,*,*,,被相,被相,,被相,,和,*,*,*,*,OGI_TERMS
被相付候事,,,,接尾辞,名詞的,一般,*,*,*,,被相付候事,被相付候事,,被相付候事,,和,*,*,*,*,OGI_TERMS
被相切,,,,接尾辞,名詞的,一般,*,*,*,,被相切,被相切,,被相切,,和,*,*,*,*,OGI_TERMS
被相加候事,,,,接尾辞,名詞的,一般,*,*,*,,被相加候事,被相加候事,,被相加候事,,和,*,*,*,*,OGI_TERMS
被相助候,,,,接尾辞,名詞的,一般,*,*,*,,被相助候,被相助候,,被相助候,,和,*,*,*,*,OGI_TERMS
被相勤候事,,,,接尾辞,名詞的,一般,*,*,*,,被相勤候事,被相勤候事,,被相勤候事,,和,*,*,*,*,OGI_TERMS
被相増,,,,接尾辞,名詞的,一般,*,*,*,,被相増,被相増,,被相増,,和,*,*,*,*,OGI_TERMS
被相増候,,,,接尾辞,名詞的,一般,*,*,*,,被相増候,被相増候,,被相増候,,和,*,*,*,*,OGI_TERMS
被相増候事,,,,接尾辞,名詞的,一般,*,*,*,,被相増候事,被相増候事,,被相増候事,,和,*,*,*,*,OGI_TERMS
被相定候事,,,,接尾辞,名詞的,一般,*,*,*,,被相定候事,被相定候事,,被相定候事,,和,*,*,*,*,OGI_TERMS
被相建候事,,,,接尾辞,名詞的,一般,*,*,*,,被相建候事,被相建候事,,被相建候事,,和,*,*,*,*,OGI_TERMS
被相当候,,,,接尾辞,名詞的,一般,*,*,*,,被相当候,被相当候,,被相当候,,和,*,*,*,*,OGI_TERMS
被相懸候,,,,接尾辞,名詞的,一般,*,*,*,,被相懸候,被相懸候,,被相懸候,,和,*,*,*,*,OGI_TERMS
被相懸候事,,,,接尾辞,名詞的,一般,*,*,*,,被相懸候事,被相懸候事,,被相懸候事,,和,*,*,*,*,OGI_TERMS
被相成,,,,接尾辞,名詞的,一般,*,*,*,,被相成,被相成,,被相成,,和,*,*,*,*,OGI_TERMS
被相成候事,,,,接尾辞,名詞的,一般,*,*,*,,被相成候事,被相成候事,,被相成候事,,和,*,*,*,*,OGI_TERMS
被相払候謂之事,,,,接尾辞,名詞的,一般,*,*,*,,被相払候謂之事,被相払候謂之事,,被相払候謂之事,,和,*,*,*,*,OGI_TERMS
被相招候事,,,,接尾辞,名詞的,一般,*,*,*,,被相招候事,被相招候事,,被相招候事,,和,*,*,*,*,OGI_TERMS
被相改,,,,接尾辞,名詞的,一般,*,*,*,,被相改,被相改,,被相改,,和,*,*,*,*,OGI_TERMS
被相改候,,,,接尾辞,名詞的,一般,*,*,*,,被相改候,被相改候,,被相改候,,和,*,*,*,*,OGI_TERMS
被相改候事,,,,接尾辞,名詞的,一般,*,*,*,,被相改候事,被相改候事,,被相改候事,,和,*,*,*,*,OGI_TERMS
